,arm,p,reward,exploit0,exploit1,room,game,move,condition,player,chosen_arm
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,7,0,control,1,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,7,0,control,1,1
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,7,1,control,0,1
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,7,1,control,0,1
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,7,1,control,0,1
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,7,1,control,0,1
0,1.0,1.0,0.5,0.55,0.55,9,7,2,control,1,4
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,7,2,control,1,4
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,7,2,control,1,4
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,7,2,control,1,4
0,1.0,1.0,0.5,0.55,0.55,9,7,3,control,0,2
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,7,3,control,0,2
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,7,3,control,0,2
3,4.0,1.0,0.3333333333333333,0.5,0.5,9,7,3,control,0,2
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,7,4,control,1,2
1,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,7,4,control,1,2
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,7,4,control,1,2
3,4.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,7,4,control,1,2
0,1.0,1.0,0.5,0.75,0.75,9,7,5,control,0,2
1,2.0,1.0,0.75,0.7500000000000001,0.7500000000000001,9,7,5,control,0,2
2,3.0,1.0,0.5,0.75,0.75,9,7,5,control,0,2
3,4.0,1.0,0.3333333333333333,0.75,0.75,9,7,5,control,0,2
0,1.0,1.0,0.5,0.8,0.8,9,7,6,control,1,1
1,2.0,1.0,0.8,0.8,0.8,9,7,6,control,1,1
2,3.0,1.0,0.5,0.8,0.8,9,7,6,control,1,1
3,4.0,1.0,0.3333333333333333,0.8,0.8,9,7,6,control,1,1
0,1.0,1.0,0.4,0.8,0.8,9,7,7,control,0,2
1,2.0,1.0,0.8,0.8,0.8,9,7,7,control,0,2
2,3.0,1.0,0.5,0.8,0.8,9,7,7,control,0,2
3,4.0,1.0,0.3333333333333333,0.8,0.8,9,7,7,control,0,2
0,1.0,1.0,0.4,0.6666666666666666,0.6666666666666666,9,7,8,control,1,3
1,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,7,8,control,1,3
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,7,8,control,1,3
3,4.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,7,8,control,1,3
0,1.0,1.0,0.4,0.6666666666666666,0.6666666666666666,9,7,9,control,0,2
1,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,7,9,control,0,2
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,7,9,control,0,2
3,4.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,7,9,control,0,2
0,1.0,1.0,0.4,0.7142857142857143,0.7142857142857143,9,7,10,control,1,2
1,2.0,1.0,0.7142857142857143,0.7142857142857142,0.7142857142857142,9,7,10,control,1,2
2,3.0,1.0,0.3333333333333333,0.7142857142857142,0.7142857142857142,9,7,10,control,1,2
3,4.0,1.0,0.3333333333333333,0.7142857142857142,0.7142857142857142,9,7,10,control,1,2
0,1.0,1.0,0.4,0.625,0.625,9,7,11,control,0,2
1,2.0,1.0,0.625,0.625,0.625,9,7,11,control,0,2
2,3.0,1.0,0.3333333333333333,0.625,0.625,9,7,11,control,0,2
3,4.0,1.0,0.3333333333333333,0.625,0.625,9,7,11,control,0,2
0,1.0,1.0,0.4,0.5555555555555556,0.5555555555555556,9,7,12,control,1,4
1,2.0,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,9,7,12,control,1,4
2,3.0,1.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,9,7,12,control,1,4
3,4.0,1.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,9,7,12,control,1,4
0,1.0,1.0,0.4,0.5555555555555556,0.5555555555555556,9,7,13,control,0,1
1,2.0,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,9,7,13,control,0,1
2,3.0,1.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,9,7,13,control,0,1
3,4.0,1.0,0.25,0.5555555555555556,0.5555555555555556,9,7,13,control,0,1
0,1.0,1.0,0.5,0.5634920634920635,0.5634920634920635,9,7,14,control,1,1
1,2.0,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,9,7,14,control,1,1
2,3.0,1.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,9,7,14,control,1,1
3,4.0,1.0,0.25,0.5555555555555556,0.5555555555555556,9,7,14,control,1,1
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,8,0,control,0,2
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,8,0,control,0,2
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,8,0,control,0,2
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,8,0,control,0,2
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,8,1,control,1,3
1,2.0,1.0,0.3333333333333333,0.5,0.5,9,8,1,control,1,3
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,8,1,control,1,3
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,8,1,control,1,3
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,8,2,control,0,4
1,2.0,1.0,0.3333333333333333,0.5,0.5,9,8,2,control,0,4
2,3.0,1.0,0.3333333333333333,0.5,0.5,9,8,2,control,0,4
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,8,2,control,0,4
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,8,3,control,1,1
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,8,3,control,1,1
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,8,3,control,1,1
3,4.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,8,3,control,1,1
0,1.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,9,8,4,control,0,1
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,8,4,control,0,1
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,8,4,control,0,1
3,4.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,9,8,4,control,0,1
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,8,5,control,1,2
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,8,5,control,1,2
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,8,5,control,1,2
3,4.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,8,5,control,1,2
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,8,6,control,0,3
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,8,6,control,0,3
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,8,6,control,0,3
3,4.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,8,6,control,0,3
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,8,7,control,1,4
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,8,7,control,1,4
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,8,7,control,1,4
3,4.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,8,7,control,1,4
0,1.0,1.0,0.5,0.55,0.55,9,8,8,control,0,2
1,2.0,1.0,0.5,0.55,0.55,9,8,8,control,0,2
2,3.0,1.0,0.5,0.55,0.55,9,8,8,control,0,2
3,4.0,1.0,0.5,0.55,0.55,9,8,8,control,0,2
0,1.0,1.0,0.5,0.6,0.6,9,8,9,control,1,2
1,2.0,1.0,0.6,0.6,0.6,9,8,9,control,1,2
2,3.0,1.0,0.5,0.6,0.6,9,8,9,control,1,2
3,4.0,1.0,0.5,0.6,0.6,9,8,9,control,1,2
0,1.0,1.0,0.5,0.55,0.55,9,8,10,control,0,3
1,2.0,1.0,0.5,0.5357142857142857,0.5357142857142857,9,8,10,control,0,3
2,3.0,1.0,0.5,0.55,0.55,9,8,10,control,0,3
3,4.0,1.0,0.5,0.55,0.55,9,8,10,control,0,3
0,1.0,1.0,0.5,0.6,0.6,9,8,11,control,1,1
1,2.0,1.0,0.5,0.6,0.6,9,8,11,control,1,1
2,3.0,1.0,0.6,0.6,0.6,9,8,11,control,1,1
3,4.0,1.0,0.5,0.6,0.6,9,8,11,control,1,1
0,1.0,1.0,0.6,0.6399999999999999,0.6399999999999999,9,8,12,control,0,1
1,2.0,1.0,0.5,0.6,0.6,9,8,12,control,0,1
2,3.0,1.0,0.6,0.6399999999999999,0.6399999999999999,9,8,12,control,0,1
3,4.0,1.0,0.5,0.6,0.6,9,8,12,control,0,1
0,1.0,1.0,0.5,0.6,0.6,9,8,13,control,1,4
1,2.0,1.0,0.5,0.6,0.6,9,8,13,control,1,4
2,3.0,1.0,0.6,0.6,0.6,9,8,13,control,1,4
3,4.0,1.0,0.5,0.6,0.6,9,8,13,control,1,4
0,1.0,1.0,0.5,0.6,0.6,9,8,14,control,0,2
1,2.0,1.0,0.5,0.6,0.6,9,8,14,control,0,2
2,3.0,1.0,0.6,0.6,0.6,9,8,14,control,0,2
3,4.0,1.0,0.4,0.6,0.6,9,8,14,control,0,2
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,9,0,control,1,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,9,0,control,1,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,9,0,control,1,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,9,0,control,1,1
0,1.0,1.0,0.3333333333333333,0.5,0.5,9,9,1,control,0,2
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,9,1,control,0,2
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,9,1,control,0,2
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,9,1,control,0,2
0,1.0,1.0,0.3333333333333333,0.5,0.5,9,9,2,control,1,3
1,2.0,1.0,0.3333333333333333,0.5,0.5,9,9,2,control,1,3
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,9,2,control,1,3
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,9,2,control,1,3
0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,9,3,control,0,1
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,9,3,control,0,1
2,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,9,3,control,0,1
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,9,3,control,0,1
0,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,9,9,4,control,1,3
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,9,4,control,1,3
2,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,9,4,control,1,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,9,4,control,1,3
0,1.0,1.0,0.25,0.75,0.75,9,9,5,control,0,3
1,2.0,1.0,0.3333333333333333,0.75,0.75,9,9,5,control,0,3
2,3.0,1.0,0.75,0.7500000000000001,0.7500000000000001,9,9,5,control,0,3
3,4.0,1.0,0.5,0.75,0.75,9,9,5,control,0,3
0,1.0,1.0,0.25,0.6,0.6,9,9,6,control,1,1
1,2.0,1.0,0.3333333333333333,0.6,0.6,9,9,6,control,1,1
2,3.0,1.0,0.6,0.6,0.6,9,9,6,control,1,1
3,4.0,1.0,0.5,0.6333333333333333,0.6333333333333333,9,9,6,control,1,1
0,1.0,1.0,0.2,0.6,0.6,9,9,7,control,0,4
1,2.0,1.0,0.3333333333333333,0.6,0.6,9,9,7,control,0,4
2,3.0,1.0,0.6,0.6,0.6,9,9,7,control,0,4
3,4.0,1.0,0.5,0.6333333333333333,0.6333333333333333,9,9,7,control,0,4
0,1.0,1.0,0.2,0.6,0.6,9,9,8,control,1,2
1,2.0,1.0,0.3333333333333333,0.6,0.6,9,9,8,control,1,2
2,3.0,1.0,0.6,0.6,0.6,9,9,8,control,1,2
3,4.0,1.0,0.3333333333333333,0.6,0.6,9,9,8,control,1,2
0,1.0,1.0,0.2,0.6,0.6,9,9,9,control,0,3
1,2.0,1.0,0.5,0.6,0.6,9,9,9,control,0,3
2,3.0,1.0,0.6,0.6,0.6,9,9,9,control,0,3
3,4.0,1.0,0.3333333333333333,0.6,0.6,9,9,9,control,0,3
0,1.0,1.0,0.2,0.5,0.5,9,9,10,control,1,4
1,2.0,1.0,0.5,0.55,0.55,9,9,10,control,1,4
2,3.0,1.0,0.5,0.5357142857142857,0.5357142857142857,9,9,10,control,1,4
3,4.0,1.0,0.3333333333333333,0.5,0.5,9,9,10,control,1,4
0,1.0,1.0,0.2,0.5,0.5,9,9,11,control,0,1
1,2.0,1.0,0.5,0.55,0.55,9,9,11,control,0,1
2,3.0,1.0,0.5,0.5357142857142857,0.5357142857142857,9,9,11,control,0,1
3,4.0,1.0,0.25,0.5,0.5,9,9,11,control,0,1
0,1.0,1.0,0.16666666666666666,0.5,0.5,9,9,12,control,1,2
1,2.0,1.0,0.5,0.55,0.55,9,9,12,control,1,2
2,3.0,1.0,0.5,0.5357142857142857,0.5357142857142857,9,9,12,control,1,2
3,4.0,1.0,0.25,0.5,0.5,9,9,12,control,1,2
0,1.0,1.0,0.16666666666666666,0.6,0.6,9,9,13,control,0,2
1,2.0,1.0,0.6,0.6,0.6,9,9,13,control,0,2
2,3.0,1.0,0.5,0.6,0.6,9,9,13,control,0,2
3,4.0,1.0,0.25,0.6,0.6,9,9,13,control,0,2
0,1.0,1.0,0.16666666666666666,0.6666666666666667,0.6666666666666667,9,9,14,control,1,2
1,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,9,14,control,1,2
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,9,14,control,1,2
3,4.0,1.0,0.25,0.6666666666666666,0.6666666666666666,9,9,14,control,1,2
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,10,0,control,0,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,10,0,control,0,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,10,0,control,0,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,10,0,control,0,1
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,10,1,control,1,1
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,10,1,control,1,1
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,10,1,control,1,1
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,10,1,control,1,1
0,1.0,1.0,0.75,0.7500000000000001,0.7500000000000001,9,10,2,control,0,1
1,2.0,1.0,0.5,0.75,0.75,9,10,2,control,0,1
2,3.0,1.0,0.5,0.75,0.75,9,10,2,control,0,1
3,4.0,1.0,0.5,0.75,0.75,9,10,2,control,0,1
0,1.0,1.0,0.8,0.8,0.8,9,10,3,control,1,4
1,2.0,1.0,0.5,0.8,0.8,9,10,3,control,1,4
2,3.0,1.0,0.5,0.8,0.8,9,10,3,control,1,4
3,4.0,1.0,0.5,0.8,0.8,9,10,3,control,1,4
0,1.0,1.0,0.8,0.8,0.8,9,10,4,control,0,1
1,2.0,1.0,0.5,0.8,0.8,9,10,4,control,0,1
2,3.0,1.0,0.5,0.8,0.8,9,10,4,control,0,1
3,4.0,1.0,0.6666666666666666,0.8,0.8,9,10,4,control,0,1
0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,9,10,5,control,1,2
1,2.0,1.0,0.5,0.8333333333333334,0.8333333333333334,9,10,5,control,1,2
2,3.0,1.0,0.5,0.8333333333333334,0.8333333333333334,9,10,5,control,1,2
3,4.0,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,9,10,5,control,1,2
0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,9,10,6,control,0,1
1,2.0,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,9,10,6,control,0,1
2,3.0,1.0,0.5,0.8333333333333334,0.8333333333333334,9,10,6,control,0,1
3,4.0,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,9,10,6,control,0,1
0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,9,10,7,control,1,1
1,2.0,1.0,0.6666666666666666,0.8571428571428571,0.8571428571428571,9,10,7,control,1,1
2,3.0,1.0,0.5,0.8571428571428571,0.8571428571428571,9,10,7,control,1,1
3,4.0,1.0,0.6666666666666666,0.8571428571428571,0.8571428571428571,9,10,7,control,1,1
0,1.0,1.0,0.875,0.8749999999999999,0.8749999999999999,9,10,8,control,0,1
1,2.0,1.0,0.6666666666666666,0.8749999999999999,0.8749999999999999,9,10,8,control,0,1
2,3.0,1.0,0.5,0.875,0.875,9,10,8,control,0,1
3,4.0,1.0,0.6666666666666666,0.8749999999999999,0.8749999999999999,9,10,8,control,0,1
0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,9,10,9,control,1,1
1,2.0,1.0,0.6666666666666666,0.8888888888888888,0.8888888888888888,9,10,9,control,1,1
2,3.0,1.0,0.5,0.8888888888888888,0.8888888888888888,9,10,9,control,1,1
3,4.0,1.0,0.6666666666666666,0.8888888888888888,0.8888888888888888,9,10,9,control,1,1
0,1.0,1.0,0.9,0.8999999999999999,0.8999999999999999,9,10,10,control,0,1
1,2.0,1.0,0.6666666666666666,0.8999999999999999,0.8999999999999999,9,10,10,control,0,1
2,3.0,1.0,0.5,0.9,0.9,9,10,10,control,0,1
3,4.0,1.0,0.6666666666666666,0.8999999999999999,0.8999999999999999,9,10,10,control,0,1
0,1.0,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,9,10,11,control,1,1
1,2.0,1.0,0.6666666666666666,0.909090909090909,0.909090909090909,9,10,11,control,1,1
2,3.0,1.0,0.5,0.9090909090909091,0.9090909090909091,9,10,11,control,1,1
3,4.0,1.0,0.6666666666666666,0.909090909090909,0.909090909090909,9,10,11,control,1,1
0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,9,10,12,control,0,1
1,2.0,1.0,0.6666666666666666,0.9166666666666665,0.9166666666666665,9,10,12,control,0,1
2,3.0,1.0,0.5,0.9166666666666666,0.9166666666666666,9,10,12,control,0,1
3,4.0,1.0,0.6666666666666666,0.9166666666666665,0.9166666666666665,9,10,12,control,0,1
0,1.0,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,9,10,13,control,1,1
1,2.0,1.0,0.6666666666666666,0.9230769230769231,0.9230769230769231,9,10,13,control,1,1
2,3.0,1.0,0.5,0.9230769230769231,0.9230769230769231,9,10,13,control,1,1
3,4.0,1.0,0.6666666666666666,0.9230769230769231,0.9230769230769231,9,10,13,control,1,1
0,1.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,9,10,14,control,0,1
1,2.0,1.0,0.6666666666666666,0.9285714285714286,0.9285714285714286,9,10,14,control,0,1
2,3.0,1.0,0.5,0.9285714285714286,0.9285714285714286,9,10,14,control,0,1
3,4.0,1.0,0.6666666666666666,0.9285714285714286,0.9285714285714286,9,10,14,control,0,1
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,11,0,control,1,1
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,11,0,control,1,1
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,11,0,control,1,1
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,11,0,control,1,1
0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,11,1,control,0,1
1,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,1,control,0,1
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,1,control,0,1
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,1,control,0,1
0,1.0,1.0,0.5,0.55,0.55,9,11,2,control,1,2
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,11,2,control,1,2
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,11,2,control,1,2
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,11,2,control,1,2
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,3,control,0,2
1,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,11,3,control,0,2
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,3,control,0,2
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,3,control,0,2
0,1.0,1.0,0.5,0.75,0.75,9,11,4,control,1,2
1,2.0,1.0,0.75,0.7500000000000001,0.7500000000000001,9,11,4,control,1,2
2,3.0,1.0,0.5,0.75,0.75,9,11,4,control,1,2
3,4.0,1.0,0.5,0.75,0.75,9,11,4,control,1,2
0,1.0,1.0,0.5,0.8,0.8,9,11,5,control,0,2
1,2.0,1.0,0.8,0.8,0.8,9,11,5,control,0,2
2,3.0,1.0,0.5,0.8,0.8,9,11,5,control,0,2
3,4.0,1.0,0.5,0.8,0.8,9,11,5,control,0,2
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,6,control,1,3
1,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,11,6,control,1,3
2,3.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,6,control,1,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,6,control,1,3
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,7,control,0,4
1,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,11,7,control,0,4
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,11,7,control,0,4
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,7,control,0,4
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,8,control,1,4
1,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,11,8,control,1,4
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,11,8,control,1,4
3,4.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,11,8,control,1,4
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,11,9,control,0,2
1,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,11,9,control,0,2
2,3.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,11,9,control,0,2
3,4.0,1.0,0.25,0.6666666666666666,0.6666666666666666,9,11,9,control,0,2
0,1.0,1.0,0.5,0.7142857142857143,0.7142857142857143,9,11,10,control,1,1
1,2.0,1.0,0.7142857142857143,0.7142857142857142,0.7142857142857142,9,11,10,control,1,1
2,3.0,1.0,0.3333333333333333,0.7142857142857142,0.7142857142857142,9,11,10,control,1,1
3,4.0,1.0,0.25,0.7142857142857143,0.7142857142857143,9,11,10,control,1,1
0,1.0,1.0,0.6,0.7142857142857143,0.7142857142857143,9,11,11,control,0,1
1,2.0,1.0,0.7142857142857143,0.7142857142857142,0.7142857142857142,9,11,11,control,0,1
2,3.0,1.0,0.3333333333333333,0.7142857142857142,0.7142857142857142,9,11,11,control,0,1
3,4.0,1.0,0.25,0.7142857142857143,0.7142857142857143,9,11,11,control,0,1
0,1.0,1.0,0.6666666666666666,0.7142857142857142,0.7142857142857142,9,11,12,control,1,3
1,2.0,1.0,0.7142857142857143,0.7261904761904762,0.7261904761904762,9,11,12,control,1,3
2,3.0,1.0,0.3333333333333333,0.7142857142857142,0.7142857142857142,9,11,12,control,1,3
3,4.0,1.0,0.25,0.7142857142857143,0.7142857142857143,9,11,12,control,1,3
0,1.0,1.0,0.6666666666666666,0.7142857142857142,0.7142857142857142,9,11,13,control,0,2
1,2.0,1.0,0.7142857142857143,0.7261904761904762,0.7261904761904762,9,11,13,control,0,2
2,3.0,1.0,0.25,0.7142857142857143,0.7142857142857143,9,11,13,control,0,2
3,4.0,1.0,0.25,0.7142857142857143,0.7142857142857143,9,11,13,control,0,2
0,1.0,1.0,0.6666666666666666,0.75,0.75,9,11,14,control,1,2
1,2.0,1.0,0.75,0.75,0.75,9,11,14,control,1,2
2,3.0,1.0,0.25,0.75,0.75,9,11,14,control,1,2
3,4.0,1.0,0.25,0.75,0.75,9,11,14,control,1,2
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,12,0,control,0,2
1,2.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,12,0,control,0,2
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,12,0,control,0,2
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,12,0,control,0,2
0,1.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,12,1,control,1,3
1,2.0,1.0,0.3333333333333333,0.5,0.5,9,12,1,control,1,3
2,3.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,12,1,control,1,3
3,4.0,1.0,0.5,0.5833333333333333,0.5833333333333333,9,12,1,control,1,3
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,12,2,control,0,3
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,12,2,control,0,3
2,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,12,2,control,0,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,12,2,control,0,3
0,1.0,1.0,0.5,0.75,0.75,9,12,3,control,1,3
1,2.0,1.0,0.3333333333333333,0.75,0.75,9,12,3,control,1,3
2,3.0,1.0,0.75,0.7500000000000001,0.7500000000000001,9,12,3,control,1,3
3,4.0,1.0,0.5,0.75,0.75,9,12,3,control,1,3
0,1.0,1.0,0.5,0.8,0.8,9,12,4,control,0,3
1,2.0,1.0,0.3333333333333333,0.8,0.8,9,12,4,control,0,3
2,3.0,1.0,0.8,0.8,0.8,9,12,4,control,0,3
3,4.0,1.0,0.5,0.8,0.8,9,12,4,control,0,3
0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,12,5,control,1,3
1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,12,5,control,1,3
2,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,12,5,control,1,3
3,4.0,1.0,0.5,0.6666666666666666,0.6666666666666666,9,12,5,control,1,3
0,1.0,1.0,0.5,0.7142857142857143,0.7142857142857143,9,12,6,control,0,3
1,2.0,1.0,0.3333333333333333,0.7142857142857142,0.7142857142857142,9,12,6,control,0,3
2,3.0,1.0,0.7142857142857143,0.7142857142857142,0.7142857142857142,9,12,6,control,0,3
3,4.0,1.0,0.5,0.7142857142857143,0.7142857142857143,9,12,6,control,0,3
0,1.0,1.0,0.5,0.6458333333333333,0.6458333333333333,9,12,7,control,1,3
1,2.0,1.0,0.3333333333333333,0.625,0.625,9,12,7,control,1,3
2,3.0,1.0,0.625,0.625,0.625,9,12,7,control,1,3
